latitude;longitude;species
38.847863;-7.095065;5228695
38.847863;-7.095065;7341500
38.847863;-7.095065;2493214
38.847863;-7.095065;2494686
38.847863;-7.095065;4408759
38.847863;-7.095065;2490719
38.847863;-7.095065;5228228
38.847863;-7.095065;7660710
38.847863;-7.095065;5231190
38.847863;-7.095065;2490313
38.847863;-7.095065;2489214
38.847863;-7.095065;2481057
38.734655;-8.992377;2493091
38.734655;-8.992377;2494708
38.734655;-8.992377;2490313
38.734655;-8.992377;2490669
38.734655;-8.992377;2493660
38.734655;-8.992377;7634625
38.09339;-8.622894;2490613
37.020567;-8.928548;2482552
37.336873;-8.834794;4408759
37.336873;-8.834794;5231438
37.336873;-8.834794;2492822
37.336873;-8.834794;2492962
37.336873;-8.834794;2474156
37.336873;-8.834794;7634625
37.336873;-8.834794;5959092
37.336873;-8.834794;2492949
37.336873;-8.834794;2489214
37.336873;-8.834794;2493128
37.336873;-8.834794;2492822
37.336873;-8.834794;2489214
37.336873;-8.834794;8095051
37.336873;-8.834794;2490719
37.336873;-8.834794;7626513
37.336873;-8.834794;2494686
37.336873;-8.834794;2477968
37.336873;-8.834794;2492956
37.336873;-8.834794;2494200
37.336873;-8.834794;5845582
37.336873;-8.834794;2475443
37.336873;-8.834794;5230791
37.336873;-8.834794;2493012
37.336873;-8.834794;5228684
37.336873;-8.834794;2487879
37.336873;-8.834794;2493128
37.336873;-8.834794;2495708
37.336873;-8.834794;2492460
37.336873;-8.834794;2492822
37.336873;-8.834794;5231438
37.336873;-8.834794;2493214
37.336873;-8.834794;2480666
37.336873;-8.834794;2492962
37.336873;-8.834794;7341585
37.336873;-8.834794;2493128
37.336873;-8.834794;2493214
37.336873;-8.834794;2487879
37.336873;-8.834794;2493012
37.336873;-8.834794;5230791
37.336873;-8.834794;2490719
37.336873;-8.834794;2494200
37.336873;-8.834794;7626513
37.336873;-8.834794;2492956
37.336873;-8.834794;2494686
37.336873;-8.834794;2489214
37.336873;-8.834794;2492460
37.336873;-8.834794;5228684
37.336873;-8.834794;2494708
37.336873;-8.834794;2495708
37.336873;-8.834794;2493660
37.336873;-8.834794;2475443
38.734655;-8.992377;2490681
38.734655;-8.992377;2495696
38.734655;-8.992377;2494708
37.189827;-7.571458;2492867
37.189827;-7.571458;2494686
37.189827;-7.571458;7341500
37.189827;-7.571458;2490604
37.189827;-7.571458;2491498
37.22979;-7.426516;5228676
37.22979;-7.426516;2475443
37.22979;-7.426516;2481042
37.22979;-7.426516;2492822
37.125924;-7.649008;2497921
37.208646;-7.441907;5230791
37.208646;-7.441907;7341500
37.208646;-7.441907;5231918
37.208646;-7.441907;2490313
37.208646;-7.441907;2480487
37.208646;-7.441907;2492822
37.177142;-7.494478;2489214
37.177142;-7.494478;5230791
37.177142;-7.494478;2492822
40.965369;-8.642507;2493660
40.965369;-8.642507;8097467
40.965369;-8.642507;2490719
40.965369;-8.642507;5230791
40.965369;-8.642507;5739315
40.965369;-8.642507;5229490
40.965369;-8.642507;5231198
40.965369;-8.642507;2494200
40.965369;-8.642507;2493091
40.965369;-8.642507;5845582
40.965369;-8.642507;2480537
40.965369;-8.642507;2495000
40.965369;-8.642507;8077224
40.965369;-8.642507;2490266
40.965369;-8.642507;2490298
40.965369;-8.642507;2492962
40.965369;-8.642507;2492822
40.965369;-8.642507;4408759
40.965369;-8.642507;8095051
40.965369;-8.642507;5231190
40.965369;-8.642507;5231438
37.168593;-7.506698;2490669
37.168593;-7.506698;2482501
37.168593;-7.506698;2494686
37.168593;-7.506698;5230791
37.168593;-7.506698;5231240
37.168593;-7.506698;2492867
37.168593;-7.506698;2492822
41.136738;-8.662477;5230791
40.539308;-7.460661;2482492
40.539308;-7.460661;4408759
40.539308;-7.460661;5231190
40.539308;-7.460661;2487879
41.136738;-8.662477;5845582
40.965369;-8.642507;5845582
40.965369;-8.642507;2493660
40.965369;-8.642507;2489214
40.965369;-8.642507;5228676
40.965369;-8.642507;2494200
40.965369;-8.642507;2490313
40.965369;-8.642507;2482501
40.965369;-8.642507;5739315
40.965369;-8.642507;5231763
40.965369;-8.642507;5229167
40.965369;-8.642507;5230791
40.965369;-8.642507;5229490
40.965369;-8.642507;2492962
40.965369;-8.642507;4408759
40.965369;-8.642507;5231190
40.965369;-8.642507;2480666
40.965369;-8.642507;2490298
40.965369;-8.642507;2480482
40.965369;-8.642507;2492822
41.144972;-8.605267;5228676
39.308654;-7.421313;5739317
39.308654;-7.421313;2492576
40.321406;-7.614194;2490298
38.133814;-8.782926;2492949
37.348633;-8.844531;2490274
40.321406;-7.614194;2482492
40.321406;-7.614194;5231763
38.49431;-8.90502;7341500
40.321406;-7.614194;2482552
37.640403;-7.661548;2477968
37.030891;-7.996802;7634625
37.030891;-7.996802;5230791
37.030891;-7.996802;2475443
37.030891;-7.996802;2493660
37.030891;-7.996802;2493012
37.030891;-7.996802;2489214
37.030891;-7.996802;2490719
38.402152;-8.712028;5231918
37.030891;-7.996802;2475532
37.030891;-7.996802;2474156
37.030891;-7.996802;2490313
37.030891;-7.996802;5844936
37.030891;-7.996802;2497266
37.030891;-7.996802;2494686
37.030891;-7.996802;2493118
37.030891;-7.996802;5231190
37.030891;-7.996802;2492962
37.030891;-7.996802;5231198
37.030891;-7.996802;5845582
37.030891;-7.996802;8095051
37.030891;-7.996802;2495708
37.030891;-7.996802;2494200
37.030891;-7.996802;2492867
37.030891;-7.996802;2489104
37.10898;-8.936316;2480726
38.582929;-8.68907;2489160
38.49431;-8.90502;2495708
38.760768;-8.938419;2480482
38.133814;-8.782926;4408759
38.133814;-8.782926;8097467
38.133814;-8.782926;2475532
38.133814;-8.782926;2492956
38.133814;-8.782926;5230791
38.133814;-8.782926;2492962
38.808948;-8.918066;2492350
38.133814;-8.782926;4408759
38.133814;-8.782926;2490298
38.133814;-8.782926;7341500
38.495787;-8.994713;2487879
38.495787;-8.994713;8095051
38.495787;-8.994713;5230791
38.495787;-8.994713;5845582
38.495787;-8.994713;2494200
38.495787;-8.994713;5231190
38.495787;-8.994713;2490719
38.495787;-8.994713;2492956
38.495787;-8.994713;2489214
38.495787;-8.994713;5228695
38.495787;-8.994713;2492962
38.679208;-9.33575;2490310
38.679208;-9.33575;2490298
38.460699;-8.7881;2492822
38.460699;-8.7881;2480482
38.460699;-8.7881;4408759
38.365349;-7.316894;2489214
38.365349;-7.316894;5228676
38.365349;-7.316894;2490719
38.365349;-7.316894;2475532
38.365349;-7.316894;2495455
38.365349;-7.316894;2474051
38.365349;-7.316894;2492949
38.365349;-7.316894;2475443
38.365349;-7.316894;5845582
38.365349;-7.316894;2482473
38.365349;-7.316894;2492962
38.365349;-7.316894;5229490
38.365349;-7.316894;5228228
38.365349;-7.316894;5231190
38.365349;-7.316894;2497266
38.365349;-7.316894;2492478
38.365349;-7.316894;2490681
38.365349;-7.316894;2489104
38.365349;-7.316894;7341500
38.365349;-7.316894;2490298
38.365349;-7.316894;2490667
38.365349;-7.316894;2492822
38.460699;-8.7881;5844936
38.460699;-8.7881;2489160
38.460699;-8.7881;5230791
38.365349;-7.316894;5230791
38.365349;-7.316894;2490613
38.365349;-7.316894;5229167
38.365349;-7.316894;2490955
38.365349;-7.316894;2480685
38.365349;-7.316894;2480193
38.466627;-8.011436;2482473
38.466627;-8.011436;5231190
38.466627;-8.011436;5231209
38.466627;-8.011436;5229167
38.466627;-8.011436;2489104
38.460699;-8.7881;2482501
38.460699;-8.7881;2492956
38.460699;-8.7881;2489160
38.460699;-8.7881;5844936
38.460699;-8.7881;2489214
38.460699;-8.7881;5230791
38.460699;-8.7881;7626513
38.460699;-8.7881;5228676
38.460699;-8.7881;2490313
38.460699;-8.7881;2492956
38.460699;-8.7881;2490669
38.460699;-8.7881;2493660
38.460699;-8.7881;2493012
38.460699;-8.7881;2480685
38.460699;-8.7881;2492949
38.460699;-8.7881;2480372
38.460699;-8.7881;2487879
38.460699;-8.7881;2493012
38.460699;-8.7881;2475532
38.460699;-8.7881;2482501
38.460699;-8.7881;2490719
38.460699;-8.7881;2495696
38.460699;-8.7881;7626513
38.460699;-8.7881;2475443
38.460699;-8.7881;2480537
38.460699;-8.7881;2489214
38.460699;-8.7881;5228676
38.460699;-8.7881;2493660
38.460699;-8.7881;2474156
38.460699;-8.7881;2494686
38.460699;-8.7881;7341500
38.460699;-8.7881;2492962
38.460699;-8.7881;5231190
38.460699;-8.7881;2493128
38.460699;-8.7881;5845582
38.460699;-8.7881;2490719
38.460699;-8.7881;8095051
38.460699;-8.7881;5228695
38.460699;-8.7881;2494686
38.460699;-8.7881;2495696
38.460699;-8.7881;6095119
38.460699;-8.7881;2475443
38.460699;-8.7881;2493118
38.460699;-8.7881;5229493
38.460699;-8.7881;2494200
38.460699;-8.7881;5231190
38.460699;-8.7881;5231198
38.460699;-8.7881;5229493
38.460699;-8.7881;2494200
38.460699;-8.7881;2477950
38.460699;-8.7881;2481042
38.460699;-8.7881;2490681
38.460699;-8.7881;2484916
38.460699;-8.7881;2494708
38.460699;-8.7881;2493118
38.460699;-8.7881;5228695
38.460699;-8.7881;2477968
38.460699;-8.7881;2478523
38.460699;-8.7881;2489104
38.460699;-8.7881;6095119
38.460699;-8.7881;5845582
38.460699;-8.7881;2493128
38.460699;-8.7881;2492576
38.460699;-8.7881;2490667
38.460699;-8.7881;2489104
38.460699;-8.7881;2492822
38.460699;-8.7881;2480482
38.460699;-8.7881;7341500
38.460699;-8.7881;7806848
38.460699;-8.7881;5230791
38.460699;-8.7881;2487879
38.460699;-8.7881;7626513
38.460699;-8.7881;2480685
38.460699;-8.7881;2489214
38.460699;-8.7881;2489160
38.460699;-8.7881;2482501
38.460699;-8.7881;2475532
38.460699;-8.7881;2492956
38.460699;-8.7881;2493012
38.460699;-8.7881;2475443
38.460699;-8.7881;5228676
38.460699;-8.7881;2490313
38.460699;-8.7881;2490719
38.460699;-8.7881;2492822
38.460699;-8.7881;2494708
38.460699;-8.7881;2484916
38.460699;-8.7881;2494686
38.460699;-8.7881;5231198
38.460699;-8.7881;2495708
38.460699;-8.7881;2494200
38.460699;-8.7881;2493128
38.460699;-8.7881;5844936
38.460699;-8.7881;5231438
38.460699;-8.7881;2489104
38.460699;-8.7881;5228695
38.460699;-8.7881;7806848
38.460699;-8.7881;5231190
38.460699;-8.7881;2492962
38.460699;-8.7881;2492350
38.460699;-8.7881;4408759
38.460699;-8.7881;7341500
38.808948;-8.918066;5230791
38.808948;-8.918066;2480372
38.808948;-8.918066;2492956
38.808948;-8.918066;2489160
38.808948;-8.918066;7626513
38.808948;-8.918066;7660710
38.808948;-8.918066;2494708
38.808948;-8.918066;2490313
38.808948;-8.918066;2487879
38.808948;-8.918066;2493660
38.808948;-8.918066;5229167
38.808948;-8.918066;2475443
38.808948;-8.918066;2494686
38.808948;-8.918066;5228676
38.808948;-8.918066;2480537
38.808948;-8.918066;7634625
38.808948;-8.918066;2481042
38.808948;-8.918066;5231918
38.808948;-8.918066;2490719
38.808948;-8.918066;2493012
38.808948;-8.918066;2490669
38.808948;-8.918066;2474156
38.808948;-8.918066;2492962
38.808948;-8.918066;2494200
38.808948;-8.918066;7341585
38.808948;-8.918066;2493214
38.808948;-8.918066;8109681
38.808948;-8.918066;2495000
38.808948;-8.918066;2474051
38.808948;-8.918066;2494329
38.808948;-8.918066;8077224
38.808948;-8.918066;5231190
38.808948;-8.918066;5228695
38.808948;-8.918066;5231438
38.808948;-8.918066;2489104
38.808948;-8.918066;2480482
38.808948;-8.918066;4408759
38.808948;-8.918066;2492822
38.808948;-8.918066;2497496
38.808948;-8.918066;7341500
38.891567;-8.938751;2493128
38.891567;-8.938751;2493660
38.891567;-8.938751;2480372
38.891567;-8.938751;2497921
38.891567;-8.938751;2490313
38.891567;-8.938751;7634625
38.891567;-8.938751;2480495
38.891567;-8.938751;2494708
38.891567;-8.938751;5231190
38.891567;-8.938751;2482501
38.891567;-8.938751;8077224
38.891567;-8.938751;2480482
38.891567;-8.938751;2492962
38.891567;-8.938751;2489104
38.891567;-8.938751;4408759
38.891567;-8.938751;2492822
38.808948;-8.918066;2493660
38.808948;-8.918066;2490719
38.808948;-8.918066;2489160
38.808948;-8.918066;2494200
38.808948;-8.918066;2490313
38.808948;-8.918066;2482501
38.808948;-8.918066;5229493
38.808948;-8.918066;2480372
38.808948;-8.918066;2490669
38.808948;-8.918066;5231918
38.808948;-8.918066;2497921
38.808948;-8.918066;2495455
38.808948;-8.918066;2475443
38.808948;-8.918066;8095051
38.808948;-8.918066;2494708
38.808948;-8.918066;7634625
38.808948;-8.918066;5230791
38.808948;-8.918066;2495708
38.808948;-8.918066;5228676
38.808948;-8.918066;2497266
38.808948;-8.918066;2492962
38.808948;-8.918066;2489104
38.808948;-8.918066;5231190
38.808948;-8.918066;2492867
38.808948;-8.918066;4408759
38.808948;-8.918066;2480482
38.808948;-8.918066;2492822
38.808948;-8.918066;2474051
38.891567;-8.938751;2489160
38.891567;-8.938751;5230791
39.08717;-7.027645;2481042
39.08717;-7.027645;2482492
39.08717;-7.027645;4408796
39.08717;-7.027645;2475443
39.08717;-7.027645;2474156
39.08717;-7.027645;2496464
39.08717;-7.027645;6095119
38.847863;-7.095065;2493698
39.08717;-7.027645;8077224
39.08717;-7.027645;2492350
38.847863;-7.095065;2475443
38.847863;-7.095065;2492606
38.847863;-7.095065;2487385
39.831675;-7.139482;5230791
39.831675;-7.139482;2480193
39.831675;-7.139482;5229490
39.831675;-7.139482;2475443
39.831675;-7.139482;2496464
39.831675;-7.139482;2490681
39.831675;-7.139482;7341500
39.831675;-7.139482;2490667
39.846767;-7.244539;5230791
39.831675;-7.139482;6095119
39.831675;-7.139482;2492822
39.831675;-7.139482;2492867
39.846767;-7.244539;5231190
39.846767;-7.244539;5231209
39.831675;-7.139482;2493214
39.72747;-7.090278;5230791
39.72747;-7.090278;5231235
39.72747;-7.090278;2480537
39.72747;-7.090278;2489214
39.72747;-7.090278;7634625
39.72747;-7.090278;2495455
39.72747;-7.090278;2492949
39.72747;-7.090278;2475532
39.72747;-7.090278;8097467
39.72747;-7.090278;2482492
39.72747;-7.090278;2494686
39.72747;-7.090278;2490719
39.72747;-7.090278;2475443
39.72747;-7.090278;2490681
39.72747;-7.090278;6095119
39.72747;-7.090278;2495708
39.72747;-7.090278;5845582
39.72747;-7.090278;2496862
39.72747;-7.090278;8095051
39.72747;-7.090278;2492350
39.72747;-7.090278;2492962
39.72747;-7.090278;7341500
39.72747;-7.090278;4408759
39.72747;-7.090278;2489104
39.72747;-7.090278;2492944
39.72747;-7.090278;2490667
39.72747;-7.090278;2492822
39.72747;-7.090278;2490298
39.868905;-7.214069;7634625
39.868905;-7.214069;2492956
39.868905;-7.214069;2493214
39.868905;-7.214069;2490681
39.868905;-7.214069;5230791
39.868905;-7.214069;5229490
39.868905;-7.214069;2482501
39.868905;-7.214069;2490310
39.868905;-7.214069;2477968
39.868905;-7.214069;2480495
39.868905;-7.214069;5231209
39.868905;-7.214069;2496862
39.868905;-7.214069;7341500
39.868905;-7.214069;2492822
39.868905;-7.214069;6095119
39.868905;-7.214069;2474156
39.868905;-7.214069;2475443
39.868905;-7.214069;5228676
39.868905;-7.214069;2482492
39.868905;-7.214069;2490719
39.868905;-7.214069;5844449
39.868905;-7.214069;2495708
39.868905;-7.214069;2480495
39.868905;-7.214069;2490667
39.868905;-7.214069;2496862
39.868905;-7.214069;2493214
39.868905;-7.214069;5231209
39.868905;-7.214069;2492867
39.868905;-7.214069;2492822
39.868905;-7.214069;7341500
39.868905;-7.214069;2490681
39.697347;-7.059724;5230791
39.697347;-7.059724;5844936
39.697347;-7.059724;5229167
39.697347;-7.059724;2487879
39.697347;-7.059724;7626513
39.697347;-7.059724;5229165
39.697347;-7.059724;4408796
39.697347;-7.059724;2490719
39.697347;-7.059724;2495455
39.697347;-7.059724;2492949
39.697347;-7.059724;2488949
39.697347;-7.059724;2480696
39.697347;-7.059724;2475532
39.697347;-7.059724;2494686
39.697347;-7.059724;2480389
39.697347;-7.059724;2495708
39.697347;-7.059724;2494708
39.697347;-7.059724;8095051
39.697347;-7.059724;5845582
39.697347;-7.059724;2495000
39.697347;-7.059724;5229493
39.697347;-7.059724;2496862
39.697347;-7.059724;2492962
39.697347;-7.059724;2492867
39.697347;-7.059724;2490298
39.697347;-7.059724;2489104
39.697347;-7.059724;2474051
39.697347;-7.059724;6095119
39.697347;-7.059724;2490667
39.697347;-7.059724;2480495
39.697347;-7.059724;7341500
39.72747;-7.090278;5229167
39.72747;-7.090278;5844936
39.72747;-7.090278;5231235
39.72747;-7.090278;2487879
39.72747;-7.090278;5230791
39.72747;-7.090278;2480685
39.72747;-7.090278;5844449
39.72747;-7.090278;2490613
39.72747;-7.090278;2475443
39.72747;-7.090278;4408796
39.72747;-7.090278;2480537
39.72747;-7.090278;2488949
39.72747;-7.090278;2492949
39.72747;-7.090278;7634625
39.72747;-7.090278;8097467
39.72747;-7.090278;2489214
39.72747;-7.090278;2480495
39.72747;-7.090278;7806848
39.72747;-7.090278;5231190
39.72747;-7.090278;7341500
39.72747;-7.090278;6095119
39.72747;-7.090278;2490681
39.72747;-7.090278;2494200
39.72747;-7.090278;5231209
39.72747;-7.090278;2494708
39.72747;-7.090278;8095051
39.72747;-7.090278;2489104
39.72747;-7.090278;2494686
39.72747;-7.090278;5845582
39.72747;-7.090278;2490667
39.697347;-7.059724;5230791
39.697347;-7.059724;5229167
39.697347;-7.059724;5231236
39.697347;-7.059724;5229165
39.697347;-7.059724;5231235
39.697347;-7.059724;5228676
39.697347;-7.059724;2489214
39.697347;-7.059724;2490955
39.697347;-7.059724;7634625
39.697347;-7.059724;5844449
39.697347;-7.059724;2490719
39.697347;-7.059724;2492949
39.697347;-7.059724;2480696
39.697347;-7.059724;2488949
39.697347;-7.059724;4408796
39.697347;-7.059724;2494686
39.697347;-7.059724;5231918
39.697347;-7.059724;2475443
39.697347;-7.059724;2495455
39.697347;-7.059724;5229493
39.697347;-7.059724;2495708
39.697347;-7.059724;2495000
39.697347;-7.059724;5229168
39.697347;-7.059724;8095051
39.697347;-7.059724;2496862
39.697347;-7.059724;2480389
39.697347;-7.059724;2474051
39.697347;-7.059724;6095119
39.697347;-7.059724;2492962
39.697347;-7.059724;5231209
39.697347;-7.059724;2490298
39.697347;-7.059724;2491498
39.697347;-7.059724;2492867
39.697347;-7.059724;2490667
39.697347;-7.059724;5231438
39.697347;-7.059724;2492944
38.107407;-8.569663;2493012
38.107407;-8.569663;5230791
38.107407;-8.569663;2489214
38.107407;-8.569663;5231918
38.107407;-8.569663;2490719
38.107407;-8.569663;2494686
38.107407;-8.569663;2475443
38.107407;-8.569663;5228676
38.107407;-8.569663;5229493
38.107407;-8.569663;7660710
38.107407;-8.569663;2494200
38.107407;-8.569663;7634625
38.107407;-8.569663;5845582
38.107407;-8.569663;2492962
38.107407;-8.569663;2492867
38.107407;-8.569663;2489104
38.107407;-8.569663;4408759
38.107407;-8.569663;2492822
38.107407;-8.569663;5231190
38.107407;-8.569663;8095051
38.808948;-8.918066;2490669
38.808948;-8.918066;2489214
38.808948;-8.918066;5229167
38.808948;-8.918066;5228676
38.808948;-8.918066;7634625
38.808948;-8.918066;7660710
38.808948;-8.918066;2495708
38.808948;-8.918066;2490313
38.808948;-8.918066;2489104
38.808948;-8.918066;4408759
38.808948;-8.918066;5231190
38.808948;-8.918066;2475443
38.808948;-8.918066;5845582
38.808948;-8.918066;2490719
38.808948;-8.918066;8077224
38.808948;-8.918066;2492867
38.808948;-8.918066;2494708
38.808948;-8.918066;2494686
38.808948;-8.918066;2492962
38.808948;-8.918066;2494200
38.808948;-8.918066;2474051
38.808948;-8.918066;2492822
37.039035;-8.955917;2480564
40.863355;-6.847186;5844449
40.863355;-6.847186;2495455
40.863355;-6.847186;2490955
40.863355;-6.847186;5228684
40.863355;-6.847186;5739315
40.863355;-6.847186;2481042
40.863355;-6.847186;2480506
40.863355;-6.847186;2480696
40.863355;-6.847186;2480389
40.863355;-6.847186;6095119
40.863355;-6.847186;4408796
40.857967;-6.886368;5844936
40.857967;-6.886368;2493128
40.857967;-6.886368;5231209
40.857967;-6.886368;2474156
40.857967;-6.886368;8012314
38.166667;-8.15;6095119
41.342343;-7.964659;7341500
41.342343;-7.964659;2487871
37.183333;-8.433333;2492822
38.135637;-8.488998;5844936
39.382279;-8.534059;5845582
38.05;-8.033333;2475443
41.342343;-7.964659;2495708
41.342343;-7.964659;2474051
41.342343;-7.964659;2491498
41.342343;-7.964659;2492949
38.05;-8.033333;2494686
41.342343;-7.964659;5229493
41.342343;-7.964659;2490774
38.808948;-8.918066;2492956
38.808948;-8.918066;7634625
38.808948;-8.918066;2493012
38.808948;-8.918066;5230791
38.808948;-8.918066;5844936
38.808948;-8.918066;2493091
38.808948;-8.918066;2490298
38.808948;-8.918066;7341500
38.808948;-8.918066;2480537
38.808948;-8.918066;4408732
38.808948;-8.918066;2492822
38.808948;-8.918066;2495455
38.808948;-8.918066;2480482
38.808948;-8.918066;2493660
38.808948;-8.918066;4408759
38.808948;-8.918066;8077224
38.808948;-8.918066;2489214
38.808948;-8.918066;2487879
38.808948;-8.918066;2474156
38.808948;-8.918066;8097467
38.808948;-8.918066;2489104
38.808948;-8.918066;5845582
38.808948;-8.918066;8095051
38.808948;-8.918066;2490313
38.808948;-8.918066;5231198
38.808948;-8.918066;2494200
38.808948;-8.918066;2490719
38.808948;-8.918066;2492460
38.808948;-8.918066;2481042
38.808948;-8.918066;5231190
38.808948;-8.918066;2490266
38.808948;-8.918066;2497266
38.808948;-8.918066;2492962
38.808948;-8.918066;2494708
38.808948;-8.918066;7806848
39.382279;-8.534059;5230791
39.382279;-8.534059;2494200
39.382279;-8.534059;2475532
39.382279;-8.534059;2492956
39.382279;-8.534059;5229167
39.382279;-8.534059;2482501
39.382279;-8.534059;2480537
39.382279;-8.534059;2494686
39.382279;-8.534059;8097467
39.382279;-8.534059;2492460
39.382279;-8.534059;8095051
39.382279;-8.534059;5229490
39.382279;-8.534059;5845582
39.382279;-8.534059;2490719
39.382279;-8.534059;2495000
39.382279;-8.534059;4408759
39.382279;-8.534059;2492962
39.382279;-8.534059;2473744
39.382279;-8.534059;5231438
39.382279;-8.534059;5231190
39.415508;-9.5121;7634625
39.415508;-9.5121;2490313
39.415508;-9.5121;2492942
39.415508;-9.5121;5739315
39.415508;-9.5121;5230791
39.415508;-9.5121;5231240
39.415508;-9.5121;2492606
39.415508;-9.5121;2481042
39.415508;-9.5121;2481047
39.382279;-8.534059;2482501
39.382279;-8.534059;2487879
39.382279;-8.534059;2493012
39.382279;-8.534059;2480537
39.382279;-8.534059;5229167
39.382279;-8.534059;8097467
39.382279;-8.534059;2493012
39.382279;-8.534059;2482501
39.382279;-8.534059;2492956
39.382279;-8.534059;5229167
39.382279;-8.534059;2489214
39.382279;-8.534059;8097467
39.382279;-8.534059;5231918
39.382279;-8.534059;5845582
39.382279;-8.534059;2475532
39.382279;-8.534059;2494708
39.382279;-8.534059;2490719
39.382279;-8.534059;8095051
39.382279;-8.534059;2495455
39.382279;-8.534059;5231918
39.382279;-8.534059;5231198
39.382279;-8.534059;5231190
39.382279;-8.534059;2477968
39.382279;-8.534059;2494200
39.382279;-8.534059;2494686
39.382279;-8.534059;2493660
39.382279;-8.534059;2475532
39.382279;-8.534059;2494200
39.382279;-8.534059;2492460
39.382279;-8.534059;2493660
39.382279;-8.534059;2494543
39.382279;-8.534059;5228676
39.382279;-8.534059;2494686
39.382279;-8.534059;2495000
39.382279;-8.534059;8095051
39.382279;-8.534059;2477968
39.382279;-8.534059;5845582
39.382279;-8.534059;5231190
39.382279;-8.534059;2490719
39.382279;-8.534059;2493214
39.382279;-8.534059;2490781
39.382279;-8.534059;2495000
39.382279;-8.534059;2490298
39.382279;-8.534059;6095119
39.382279;-8.534059;2480726
39.382279;-8.534059;2492962
39.382279;-8.534059;2493214
39.382279;-8.534059;2492822
39.382279;-8.534059;2495414
39.382279;-8.534059;2489104
39.382279;-8.534059;2495414
39.382279;-8.534059;4408759
39.382279;-8.534059;2480726
39.382279;-8.534059;2473744
39.382279;-8.534059;2492822
39.382279;-8.534059;5230791
39.382279;-8.534059;2482501
39.382279;-8.534059;5231918
39.382279;-8.534059;2492956
39.382279;-8.534059;2480537
39.382279;-8.534059;2475532
39.382279;-8.534059;8097467
39.382279;-8.534059;2493660
39.382279;-8.534059;2495455
39.382279;-8.534059;2492606
39.382279;-8.534059;2490719
39.415508;-9.5121;2481042
38.896912;-9.430947;2474051
38.465739;-8.716603;8097467
38.465739;-8.716603;2493660
38.465739;-8.716603;2487879
38.465739;-8.716603;5844936
38.465739;-8.716603;2490719
38.465739;-8.716603;2475532
38.465739;-8.716603;7660710
38.465739;-8.716603;5845582
38.465739;-8.716603;7806848
41.902149;-7.03567;2480537
41.902149;-7.03567;5844449
41.902149;-7.03567;2482492
41.902149;-7.03567;5231918
41.902149;-7.03567;2481042
41.902149;-7.03567;2495455
41.902149;-7.03567;2480506
41.902149;-7.03567;2494200
41.902149;-7.03567;5229493
41.902149;-7.03567;2491498
41.902149;-7.03567;2480495
41.902149;-7.03567;5229490
41.902149;-7.03567;4408759
41.902149;-7.03567;2480637
41.902149;-7.03567;2492962
38.896912;-9.430947;2497921
38.896912;-9.430947;2481042
38.896912;-9.430947;2474051
37.640403;-7.661548;2492867
37.640403;-7.661548;2489214
37.640403;-7.661548;2481057
37.640403;-7.661548;2490719
37.640403;-7.661548;2475443
37.640403;-7.661548;2490955
37.640403;-7.661548;2480495
37.640403;-7.661548;2489160
37.640403;-7.661548;5231190
37.640403;-7.661548;5844936
37.640403;-7.661548;5231918
37.640403;-7.661548;7341500
37.640403;-7.661548;5230791
37.640403;-7.661548;2474051
39.415508;-9.5121;5739315
39.415508;-9.5121;2489214
38.80012;-8.956432;7634625
38.80012;-8.956432;5230791
38.80012;-8.956432;5231190
38.80012;-8.956432;2490719
38.80012;-8.956432;2482501
38.80012;-8.956432;4408759
38.80012;-8.956432;5230791
37.7198;-8.784599;5231438
37.7198;-8.784599;2492867
37.7198;-8.784599;4408759
38.80012;-8.956432;5231918
38.80012;-8.956432;2474156
38.80012;-8.956432;2475443
38.80012;-8.956432;6095119
38.80012;-8.956432;2490313
38.80012;-8.956432;7634625
38.80012;-8.956432;2490719
38.80012;-8.956432;2494686
38.80012;-8.956432;2481042
38.80012;-8.956432;7341500
38.80012;-8.956432;2480482
38.80012;-8.956432;2492822
37.30956;-8.869572;2481042
37.30956;-8.869572;2495414
37.30956;-8.869572;5739315
37.650053;-8.802838;2474051
37.650053;-8.802838;5739315
37.650053;-8.802838;2481042
37.7198;-8.784599;2492956
37.7198;-8.784599;2475443
37.7198;-8.784599;5229167
37.7198;-8.784599;5844936
37.7198;-8.784599;2489214
37.7198;-8.784599;2494686
37.7198;-8.784599;5230791
37.7198;-8.784599;5231918
37.702049;-8.085147;2492867
37.702049;-8.085147;5229167
37.702049;-8.085147;5844936
37.702049;-8.085147;4408759
37.702049;-8.085147;5231209
37.702049;-8.085147;2489104
37.702049;-8.085147;5230791
37.702049;-8.085147;2490681
37.702049;-8.085147;2495414
37.702049;-8.085147;5231235
37.702049;-8.085147;2480495
37.702049;-8.085147;2474921
37.702049;-8.085147;7341500
37.702049;-8.085147;6095119
37.702049;-8.085147;5231918
37.702049;-8.085147;2493214
37.702049;-8.085147;2482501
37.702049;-8.085147;7634625
37.702049;-8.085147;5231190
37.702049;-8.085147;2480666
37.702049;-8.085147;5228228
37.702049;-8.085147;2475443
37.702049;-8.085147;2474051
37.702049;-8.085147;2489214
37.702049;-8.085147;2481042
37.702049;-8.085147;2475365
38.790077;-9.492037;5739315
38.790077;-9.492037;5230791
38.790077;-9.492037;2495414
38.790077;-9.492037;2481047
